Model,Device,PP,TP,DType,BS,Input,Output,Operation,SeqLenQ,SeqLenKV,NumOps(G),Memory(GB),TopsRF(TFlops),AI,Bound
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,512,512,qkvo_proj,512,512,64.0,0.16,280.8,409.6,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,512,512,q@k_T,512,512,2.0,0.02,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,512,512,softmax,512,512,0.04,0.03,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,512,512,score@v,512,512,2.0,0.02,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,512,512,up(w1),512,512,56.0,0.13,280.8,441.11,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,512,512,down(w2),512,512,56.0,0.13,280.8,441.11,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,512,512,gate(w3),512,512,56.0,0.13,280.8,441.11,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,512,512,qkvo_proj,512,512,128.0,0.19,280.8,682.67,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,512,512,q@k_T,512,512,4.0,0.04,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,512,512,softmax,512,512,0.08,0.06,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,512,512,score@v,512,512,4.0,0.04,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,512,512,up(w1),512,512,112.0,0.14,280.8,774.92,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,512,512,down(w2),512,512,112.0,0.14,280.8,774.92,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,512,512,gate(w3),512,512,112.0,0.14,280.8,774.92,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,512,512,qkvo_proj,512,512,256.0,0.25,280.8,1024.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,512,512,q@k_T,512,512,8.0,0.08,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,512,512,softmax,512,512,0.16,0.12,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,512,512,score@v,512,512,8.0,0.08,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,512,512,up(w1),512,512,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,512,512,down(w2),512,512,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,512,512,gate(w3),512,512,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,512,512,qkvo_proj,512,512,512.0,0.38,280.8,1365.33,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,512,512,q@k_T,512,512,16.0,0.16,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,512,512,softmax,512,512,0.31,0.25,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,512,512,score@v,512,512,16.0,0.16,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,512,512,up(w1),512,512,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,512,512,down(w2),512,512,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,512,512,gate(w3),512,512,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,512,512,qkvo_proj,512,512,1024.0,0.62,280.8,1638.4,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,512,512,q@k_T,512,512,32.0,0.33,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,512,512,softmax,512,512,0.62,0.5,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,512,512,score@v,512,512,32.0,0.33,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,512,512,up(w1),512,512,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,512,512,down(w2),512,512,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,512,512,gate(w3),512,512,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,512,512,qkvo_proj,512,512,2048.0,1.12,280.8,1820.44,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,512,512,q@k_T,512,512,64.0,0.66,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,512,512,softmax,512,512,1.25,1.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,512,512,score@v,512,512,64.0,0.66,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,512,512,up(w1),512,512,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,512,512,down(w2),512,512,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,512,512,gate(w3),512,512,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,512,512,qkvo_proj,512,512,4096.0,2.12,280.8,1927.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,512,512,q@k_T,512,512,128.0,1.31,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,512,512,softmax,512,512,2.5,2.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,512,512,score@v,512,512,128.0,1.31,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,512,512,up(w1),512,512,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,512,512,down(w2),512,512,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,512,512,gate(w3),512,512,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,512,512,qkvo_proj,512,512,8192.0,4.12,280.8,1985.94,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,512,512,q@k_T,512,512,256.0,2.62,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,512,512,softmax,512,512,5.0,4.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,512,512,score@v,512,512,256.0,2.62,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,512,512,up(w1),512,512,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,512,512,down(w2),512,512,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,512,512,gate(w3),512,512,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,512,512,qkvo_proj,512,512,16384.0,8.12,280.8,2016.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,512,512,q@k_T,512,512,512.0,5.25,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,512,512,softmax,512,512,10.0,8.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,512,512,score@v,512,512,512.0,5.25,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,512,512,up(w1),512,512,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,512,512,down(w2),512,512,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,512,512,gate(w3),512,512,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,512,512,qkvo_proj,512,512,32768.0,16.12,280.8,2032.12,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,512,512,q@k_T,512,512,1024.0,10.5,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,512,512,softmax,512,512,20.0,16.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,512,512,score@v,512,512,1024.0,10.5,280.8,97.52,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,512,512,up(w1),512,512,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,512,512,down(w2),512,512,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,512,512,gate(w3),512,512,28672.0,9.11,280.8,3147.53,compute
,,,,,,,,,,,,,,,
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,128,qkvo_proj,1024,1024,128.0,0.19,280.8,682.67,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,128,q@k_T,1024,1024,8.0,0.07,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,128,softmax,1024,1024,0.16,0.12,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,128,score@v,1024,1024,8.0,0.07,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,128,up(w1),1024,1024,112.0,0.14,280.8,774.92,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,128,down(w2),1024,1024,112.0,0.14,280.8,774.92,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,128,gate(w3),1024,1024,112.0,0.14,280.8,774.92,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,128,qkvo_proj,1024,1024,256.0,0.25,280.8,1024.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,128,q@k_T,1024,1024,16.0,0.14,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,128,softmax,1024,1024,0.31,0.25,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,128,score@v,1024,1024,16.0,0.14,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,128,up(w1),1024,1024,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,128,down(w2),1024,1024,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,128,gate(w3),1024,1024,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,128,qkvo_proj,1024,1024,512.0,0.38,280.8,1365.33,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,128,q@k_T,1024,1024,32.0,0.29,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,128,softmax,1024,1024,0.62,0.5,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,128,score@v,1024,1024,32.0,0.29,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,128,up(w1),1024,1024,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,128,down(w2),1024,1024,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,128,gate(w3),1024,1024,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,128,qkvo_proj,1024,1024,1024.0,0.62,280.8,1638.4,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,128,q@k_T,1024,1024,64.0,0.58,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,128,softmax,1024,1024,1.25,1.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,128,score@v,1024,1024,64.0,0.58,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,128,up(w1),1024,1024,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,128,down(w2),1024,1024,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,128,gate(w3),1024,1024,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,128,qkvo_proj,1024,1024,2048.0,1.12,280.8,1820.44,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,128,q@k_T,1024,1024,128.0,1.16,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,128,softmax,1024,1024,2.5,2.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,128,score@v,1024,1024,128.0,1.16,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,128,up(w1),1024,1024,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,128,down(w2),1024,1024,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,128,gate(w3),1024,1024,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,128,qkvo_proj,1024,1024,4096.0,2.12,280.8,1927.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,128,q@k_T,1024,1024,256.0,2.31,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,128,softmax,1024,1024,5.0,4.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,128,score@v,1024,1024,256.0,2.31,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,128,up(w1),1024,1024,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,128,down(w2),1024,1024,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,128,gate(w3),1024,1024,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,128,qkvo_proj,1024,1024,8192.0,4.12,280.8,1985.94,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,128,q@k_T,1024,1024,512.0,4.62,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,128,softmax,1024,1024,10.0,8.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,128,score@v,1024,1024,512.0,4.62,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,128,up(w1),1024,1024,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,128,down(w2),1024,1024,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,128,gate(w3),1024,1024,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,128,qkvo_proj,1024,1024,16384.0,8.12,280.8,2016.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,128,q@k_T,1024,1024,1024.0,9.25,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,128,softmax,1024,1024,20.0,16.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,128,score@v,1024,1024,1024.0,9.25,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,128,up(w1),1024,1024,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,128,down(w2),1024,1024,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,128,gate(w3),1024,1024,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,128,qkvo_proj,1024,1024,32768.0,16.12,280.8,2032.12,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,128,q@k_T,1024,1024,2048.0,18.5,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,128,softmax,1024,1024,40.0,32.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,128,score@v,1024,1024,2048.0,18.5,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,128,up(w1),1024,1024,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,128,down(w2),1024,1024,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,128,gate(w3),1024,1024,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,128,qkvo_proj,1024,1024,65536.0,32.12,280.8,2040.03,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,128,q@k_T,1024,1024,4096.0,37.0,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,128,softmax,1024,1024,80.0,64.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,128,score@v,1024,1024,4096.0,37.0,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,128,up(w1),1024,1024,57344.0,18.11,280.8,3166.54,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,128,down(w2),1024,1024,57344.0,18.11,280.8,3166.54,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,128,gate(w3),1024,1024,57344.0,18.11,280.8,3166.54,compute
,,,,,,,,,,,,,,,
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,512,qkvo_proj,1024,1024,128.0,0.19,280.8,682.67,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,512,q@k_T,1024,1024,8.0,0.07,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,512,softmax,1024,1024,0.16,0.12,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,512,score@v,1024,1024,8.0,0.07,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,512,up(w1),1024,1024,112.0,0.14,280.8,774.92,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,512,down(w2),1024,1024,112.0,0.14,280.8,774.92,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,1,1024,512,gate(w3),1024,1024,112.0,0.14,280.8,774.92,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,512,qkvo_proj,1024,1024,256.0,0.25,280.8,1024.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,512,q@k_T,1024,1024,16.0,0.14,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,512,softmax,1024,1024,0.31,0.25,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,512,score@v,1024,1024,16.0,0.14,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,512,up(w1),1024,1024,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,512,down(w2),1024,1024,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,2,1024,512,gate(w3),1024,1024,224.0,0.18,280.8,1246.61,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,512,qkvo_proj,1024,1024,512.0,0.38,280.8,1365.33,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,512,q@k_T,1024,1024,32.0,0.29,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,512,softmax,1024,1024,0.62,0.5,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,512,score@v,1024,1024,32.0,0.29,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,512,up(w1),1024,1024,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,512,down(w2),1024,1024,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,4,1024,512,gate(w3),1024,1024,448.0,0.25,280.8,1792.0,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,512,qkvo_proj,1024,1024,1024.0,0.62,280.8,1638.4,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,512,q@k_T,1024,1024,64.0,0.58,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,512,softmax,1024,1024,1.25,1.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,512,score@v,1024,1024,64.0,0.58,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,512,up(w1),1024,1024,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,512,down(w2),1024,1024,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,8,1024,512,gate(w3),1024,1024,896.0,0.39,280.8,2293.76,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,512,qkvo_proj,1024,1024,2048.0,1.12,280.8,1820.44,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,512,q@k_T,1024,1024,128.0,1.16,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,512,softmax,1024,1024,2.5,2.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,512,score@v,1024,1024,128.0,1.16,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,512,up(w1),1024,1024,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,512,down(w2),1024,1024,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,16,1024,512,gate(w3),1024,1024,1792.0,0.67,280.8,2667.16,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,512,qkvo_proj,1024,1024,4096.0,2.12,280.8,1927.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,512,q@k_T,1024,1024,256.0,2.31,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,512,softmax,1024,1024,5.0,4.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,512,score@v,1024,1024,256.0,2.31,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,512,up(w1),1024,1024,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,512,down(w2),1024,1024,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,32,1024,512,gate(w3),1024,1024,3584.0,1.23,280.8,2903.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,512,qkvo_proj,1024,1024,8192.0,4.12,280.8,1985.94,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,512,q@k_T,1024,1024,512.0,4.62,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,512,softmax,1024,1024,10.0,8.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,512,score@v,1024,1024,512.0,4.62,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,512,up(w1),1024,1024,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,512,down(w2),1024,1024,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,64,1024,512,gate(w3),1024,1024,7168.0,2.36,280.8,3038.09,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,512,qkvo_proj,1024,1024,16384.0,8.12,280.8,2016.49,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,512,q@k_T,1024,1024,1024.0,9.25,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,512,softmax,1024,1024,20.0,16.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,512,score@v,1024,1024,1024.0,9.25,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,512,up(w1),1024,1024,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,512,down(w2),1024,1024,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,128,1024,512,gate(w3),1024,1024,14336.0,4.61,280.8,3110.18,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,512,qkvo_proj,1024,1024,32768.0,16.12,280.8,2032.12,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,512,q@k_T,1024,1024,2048.0,18.5,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,512,softmax,1024,1024,40.0,32.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,512,score@v,1024,1024,2048.0,18.5,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,512,up(w1),1024,1024,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,512,down(w2),1024,1024,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,256,1024,512,gate(w3),1024,1024,28672.0,9.11,280.8,3147.53,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,512,qkvo_proj,1024,1024,65536.0,32.12,280.8,2040.03,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,512,q@k_T,1024,1024,4096.0,37.0,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,512,softmax,1024,1024,80.0,64.0,1.88,1.25,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,512,score@v,1024,1024,4096.0,37.0,280.8,110.7,memory
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,512,up(w1),1024,1024,57344.0,18.11,280.8,3166.54,compute
Mixtral-8x7B,IntelGaudi2C,1,1,BF16,512,1024,512,down(w2),1024,1024,57344.0,18.11,280.8,3166.54,compute
