Model,Device,PP,TP,DType,BS,Input,Output,Operation,SeqLenQ,SeqLenKV,NumOps(G),Memory(GB),TopsRF(TFlops),AI,Bound
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,512,512,up(w1),512,512,28672.0,9.11,432.0,3147.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,512,512,down(w2),512,512,28672.0,9.11,432.0,3147.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,512,512,gate(w3),512,512,28672.0,9.11,432.0,3147.53,compute
,,,,,,,,,,,,,,,
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,1024,512,qkvo_proj,1024,1024,128.0,0.19,432.0,682.67,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,1024,512,q@k_T,1024,1024,8.0,0.07,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,1024,512,softmax,1024,1024,0.16,0.12,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,1024,512,score@v,1024,1024,8.0,0.07,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,1024,512,up(w1),1024,1024,112.0,0.14,432.0,774.92,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,1024,512,down(w2),1024,1024,112.0,0.14,432.0,774.92,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,1024,512,gate(w3),1024,1024,112.0,0.14,432.0,774.92,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,1024,512,qkvo_proj,1024,1024,256.0,0.25,432.0,1024.0,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,1024,512,q@k_T,1024,1024,16.0,0.14,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,1024,512,softmax,1024,1024,0.31,0.25,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,1024,512,score@v,1024,1024,16.0,0.14,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,1024,512,up(w1),1024,1024,224.0,0.18,432.0,1246.61,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,1024,512,down(w2),1024,1024,224.0,0.18,432.0,1246.61,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,1024,512,gate(w3),1024,1024,224.0,0.18,432.0,1246.61,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,1024,512,qkvo_proj,1024,1024,512.0,0.38,432.0,1365.33,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,1024,512,q@k_T,1024,1024,32.0,0.29,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,1024,512,softmax,1024,1024,0.62,0.5,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,1024,512,score@v,1024,1024,32.0,0.29,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,1024,512,up(w1),1024,1024,448.0,0.25,432.0,1792.0,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,1024,512,down(w2),1024,1024,448.0,0.25,432.0,1792.0,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,1024,512,gate(w3),1024,1024,448.0,0.25,432.0,1792.0,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,1024,512,qkvo_proj,1024,1024,1024.0,0.62,432.0,1638.4,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,1024,512,q@k_T,1024,1024,64.0,0.58,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,1024,512,softmax,1024,1024,1.25,1.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,1024,512,score@v,1024,1024,64.0,0.58,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,1024,512,up(w1),1024,1024,896.0,0.39,432.0,2293.76,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,1024,512,down(w2),1024,1024,896.0,0.39,432.0,2293.76,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,1024,512,gate(w3),1024,1024,896.0,0.39,432.0,2293.76,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,1024,512,qkvo_proj,1024,1024,2048.0,1.12,432.0,1820.44,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,1024,512,q@k_T,1024,1024,128.0,1.16,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,1024,512,softmax,1024,1024,2.5,2.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,1024,512,score@v,1024,1024,128.0,1.16,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,1024,512,up(w1),1024,1024,1792.0,0.67,432.0,2667.16,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,1024,512,down(w2),1024,1024,1792.0,0.67,432.0,2667.16,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,1024,512,gate(w3),1024,1024,1792.0,0.67,432.0,2667.16,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,1024,512,qkvo_proj,1024,1024,4096.0,2.12,432.0,1927.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,1024,512,q@k_T,1024,1024,256.0,2.31,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,1024,512,softmax,1024,1024,5.0,4.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,1024,512,score@v,1024,1024,256.0,2.31,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,1024,512,up(w1),1024,1024,3584.0,1.23,432.0,2903.49,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,1024,512,down(w2),1024,1024,3584.0,1.23,432.0,2903.49,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,1024,512,gate(w3),1024,1024,3584.0,1.23,432.0,2903.49,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,1024,512,qkvo_proj,1024,1024,8192.0,4.12,432.0,1985.94,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,1024,512,q@k_T,1024,1024,512.0,4.62,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,1024,512,softmax,1024,1024,10.0,8.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,1024,512,score@v,1024,1024,512.0,4.62,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,1024,512,up(w1),1024,1024,7168.0,2.36,432.0,3038.09,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,1024,512,down(w2),1024,1024,7168.0,2.36,432.0,3038.09,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,1024,512,gate(w3),1024,1024,7168.0,2.36,432.0,3038.09,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,1024,512,qkvo_proj,1024,1024,16384.0,8.12,432.0,2016.49,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,1024,512,q@k_T,1024,1024,1024.0,9.25,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,1024,512,softmax,1024,1024,20.0,16.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,1024,512,score@v,1024,1024,1024.0,9.25,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,1024,512,up(w1),1024,1024,14336.0,4.61,432.0,3110.18,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,1024,512,down(w2),1024,1024,14336.0,4.61,432.0,3110.18,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,1024,512,gate(w3),1024,1024,14336.0,4.61,432.0,3110.18,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,1024,512,qkvo_proj,1024,1024,32768.0,16.12,432.0,2032.12,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,1024,512,q@k_T,1024,1024,2048.0,18.5,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,1024,512,softmax,1024,1024,40.0,32.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,1024,512,score@v,1024,1024,2048.0,18.5,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,1024,512,up(w1),1024,1024,28672.0,9.11,432.0,3147.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,1024,512,down(w2),1024,1024,28672.0,9.11,432.0,3147.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,1024,512,gate(w3),1024,1024,28672.0,9.11,432.0,3147.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,1024,512,qkvo_proj,1024,1024,65536.0,32.12,432.0,2040.03,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,1024,512,q@k_T,1024,1024,4096.0,37.0,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,1024,512,softmax,1024,1024,80.0,64.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,1024,512,score@v,1024,1024,4096.0,37.0,432.0,110.7,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,1024,512,up(w1),1024,1024,57344.0,18.11,432.0,3166.54,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,1024,512,down(w2),1024,1024,57344.0,18.11,432.0,3166.54,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,1024,512,gate(w3),1024,1024,57344.0,18.11,432.0,3166.54,compute
,,,,,,,,,,,,,,,
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,2048,512,qkvo_proj,2048,2048,256.0,0.25,432.0,1024.0,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,2048,512,q@k_T,2048,2048,32.0,0.27,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,2048,512,softmax,2048,2048,0.62,0.5,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,2048,512,score@v,2048,2048,32.0,0.27,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,2048,512,up(w1),2048,2048,224.0,0.18,432.0,1246.61,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,2048,512,down(w2),2048,2048,224.0,0.18,432.0,1246.61,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,1,2048,512,gate(w3),2048,2048,224.0,0.18,432.0,1246.61,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,2048,512,qkvo_proj,2048,2048,512.0,0.38,432.0,1365.33,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,2048,512,q@k_T,2048,2048,64.0,0.54,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,2048,512,softmax,2048,2048,1.25,1.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,2048,512,score@v,2048,2048,64.0,0.54,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,2048,512,up(w1),2048,2048,448.0,0.25,432.0,1792.0,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,2048,512,down(w2),2048,2048,448.0,0.25,432.0,1792.0,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,2,2048,512,gate(w3),2048,2048,448.0,0.25,432.0,1792.0,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,2048,512,qkvo_proj,2048,2048,1024.0,0.62,432.0,1638.4,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,2048,512,q@k_T,2048,2048,128.0,1.08,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,2048,512,softmax,2048,2048,2.5,2.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,2048,512,score@v,2048,2048,128.0,1.08,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,2048,512,up(w1),2048,2048,896.0,0.39,432.0,2293.76,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,2048,512,down(w2),2048,2048,896.0,0.39,432.0,2293.76,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,4,2048,512,gate(w3),2048,2048,896.0,0.39,432.0,2293.76,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,2048,512,qkvo_proj,2048,2048,2048.0,1.12,432.0,1820.44,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,2048,512,q@k_T,2048,2048,256.0,2.16,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,2048,512,softmax,2048,2048,5.0,4.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,2048,512,score@v,2048,2048,256.0,2.16,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,2048,512,up(w1),2048,2048,1792.0,0.67,432.0,2667.16,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,2048,512,down(w2),2048,2048,1792.0,0.67,432.0,2667.16,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,8,2048,512,gate(w3),2048,2048,1792.0,0.67,432.0,2667.16,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,2048,512,qkvo_proj,2048,2048,4096.0,2.12,432.0,1927.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,2048,512,q@k_T,2048,2048,512.0,4.31,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,2048,512,softmax,2048,2048,10.0,8.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,2048,512,score@v,2048,2048,512.0,4.31,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,2048,512,up(w1),2048,2048,3584.0,1.23,432.0,2903.49,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,2048,512,down(w2),2048,2048,3584.0,1.23,432.0,2903.49,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,16,2048,512,gate(w3),2048,2048,3584.0,1.23,432.0,2903.49,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,2048,512,qkvo_proj,2048,2048,8192.0,4.12,432.0,1985.94,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,2048,512,q@k_T,2048,2048,1024.0,8.62,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,2048,512,softmax,2048,2048,20.0,16.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,2048,512,score@v,2048,2048,1024.0,8.62,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,2048,512,up(w1),2048,2048,7168.0,2.36,432.0,3038.09,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,2048,512,down(w2),2048,2048,7168.0,2.36,432.0,3038.09,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,32,2048,512,gate(w3),2048,2048,7168.0,2.36,432.0,3038.09,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,2048,512,qkvo_proj,2048,2048,16384.0,8.12,432.0,2016.49,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,2048,512,q@k_T,2048,2048,2048.0,17.25,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,2048,512,softmax,2048,2048,40.0,32.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,2048,512,score@v,2048,2048,2048.0,17.25,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,2048,512,up(w1),2048,2048,14336.0,4.61,432.0,3110.18,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,2048,512,down(w2),2048,2048,14336.0,4.61,432.0,3110.18,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,64,2048,512,gate(w3),2048,2048,14336.0,4.61,432.0,3110.18,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,2048,512,qkvo_proj,2048,2048,32768.0,16.12,432.0,2032.12,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,2048,512,q@k_T,2048,2048,4096.0,34.5,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,2048,512,softmax,2048,2048,80.0,64.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,2048,512,score@v,2048,2048,4096.0,34.5,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,2048,512,up(w1),2048,2048,28672.0,9.11,432.0,3147.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,2048,512,down(w2),2048,2048,28672.0,9.11,432.0,3147.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,128,2048,512,gate(w3),2048,2048,28672.0,9.11,432.0,3147.53,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,2048,512,qkvo_proj,2048,2048,65536.0,32.12,432.0,2040.03,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,2048,512,q@k_T,2048,2048,8192.0,69.0,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,2048,512,softmax,2048,2048,160.0,128.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,2048,512,score@v,2048,2048,8192.0,69.0,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,2048,512,up(w1),2048,2048,57344.0,18.11,432.0,3166.54,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,2048,512,down(w2),2048,2048,57344.0,18.11,432.0,3166.54,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,256,2048,512,gate(w3),2048,2048,57344.0,18.11,432.0,3166.54,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,2048,512,qkvo_proj,2048,2048,131072.0,64.12,432.0,2044.01,compute
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,2048,512,q@k_T,2048,2048,16384.0,138.0,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,2048,512,softmax,2048,2048,320.0,256.0,3.08,1.25,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,2048,512,score@v,2048,2048,16384.0,138.0,432.0,118.72,memory
Mixtral-8x7B,IntelGaudi2B,1,1,BF16,512,2048,512,up(w1),2048,2048,114688.0,36.11,432.0,3176.13,compute
